customer_id,application_date,gender,unsatisfied_ccjs,age_oldest_active_account,cc_value_3m,worst_paystatus_24m,defaults,months_since_default,search_payday,deceased
7013,05/11/2018,F,0.0,48.0,,1,2.0,31.0,0.0,0.0
7014,06/11/2018,M,0.0,21.0,,0,0.0,,0.0,0.0
7015,06/11/2018,M,0.0,35.0,,U,0.0,,0.0,0.0
7016,07/11/2018,F,0.0,103.0,,0,1.0,60.0,0.0,0.0
7017,13/01/2019,M,0.0,188.0,,D,1.0,15.0,0.0,0.0
7018,14/01/2019,M,1.0,119.0,,2,4.0,44.0,0.0,0.0
7019,14/01/2019,M,0.0,179.0,,U,1.0,51.0,0.0,0.0
7020,15/01/2019,M,1.0,128.0,1312.0,U,1.0,62.0,0.0,0.0
7021,16/01/2019,M,0.0,196.0,585.0,2,9.0,48.0,7.0,0.0
7022,26/03/2019,F,0.0,115.0,,1,0.0,,0.0,0.0
7023,09/03/2019,M,0.0,163.0,876.0,U,0.0,,0.0,0.0
7024,06/05/2017,F,1.0,181.0,,1,2.0,33.0,0.0,0.0
7025,29/05/2017,F,0.0,93.0,,U,0.0,,0.0,0.0
7026,15/06/2017,F,0.0,61.0,,1,3.0,28.0,0.0,0.0
7027,28/06/2017,F,0.0,116.0,,D,7.0,24.0,0.0,0.0
7028,29/06/2017,F,0.0,279.0,,U,9.0,54.0,0.0,0.0
7029,21/02/2018,M,0.0,144.0,,0,0.0,,0.0,0.0
7030,23/02/2018,M,0.0,200.0,,3,0.0,,4.0,0.0
7031,24/02/2018,F,0.0,63.0,,U,1.0,54.0,0.0,0.0
7032,24/07/2018,M,0.0,273.0,3930.0,U,0.0,,0.0,0.0
7033,24/07/2018,M,0.0,394.0,,D,1.0,12.0,0.0,0.0
7034,30/07/2018,M,0.0,87.0,,U,0.0,,0.0,0.0
7035,03/11/2018,F,0.0,74.0,,U,6.0,49.0,0.0,0.0
7036,05/12/2018,F,0.0,220.0,,D,8.0,13.0,0.0,0.0
7037,14/01/2019,F,0.0,108.0,,D,1.0,4.0,0.0,0.0
7038,16/01/2019,M,0.0,183.0,,D,1.0,36.0,1.0,0.0
7039,27/03/2019,M,0.0,41.0,,0,0.0,,0.0,0.0
7040,28/03/2019,M,2.0,106.0,,D,7.0,15.0,0.0,0.0
7041,28/03/2019,M,1.0,59.0,,D,7.0,14.0,0.0,0.0
7042,09/03/2019,F,0.0,155.0,231.0,U,0.0,,0.0,0.0
7043,09/03/2019,M,1.0,205.0,,D,8.0,14.0,1.0,0.0
7044,25/07/2019,M,0.0,82.0,,D,2.0,5.0,0.0,0.0
7045,23/05/2017,M,0.0,103.0,2451.0,U,0.0,,0.0,0.0
7046,01/06/2017,M,1.0,146.0,,U,4.0,64.0,0.0,0.0
7047,05/07/2017,M,0.0,146.0,239.0,2,0.0,,0.0,0.0
7048,13/07/2017,M,1.0,57.0,,D,0.0,,0.0,0.0
7049,15/07/2017,M,0.0,33.0,,U,0.0,,0.0,0.0
7050,17/07/2017,F,0.0,58.0,,D,0.0,,0.0,0.0
7051,20/07/2017,F,0.0,95.0,,D,2.0,31.0,0.0,0.0
7052,21/07/2017,M,0.0,35.0,,3,0.0,,0.0,0.0
7053,22/07/2017,M,1.0,122.0,,D,1.0,13.0,0.0,0.0
7054,20/02/2018,F,4.0,186.0,,2,10.0,41.0,0.0,0.0
7055,21/02/2018,F,1.0,150.0,,D,6.0,33.0,0.0,0.0
7056,02/03/2018,M,0.0,32.0,,0,0.0,,0.0,0.0
7057,04/03/2018,M,1.0,117.0,444.0,D,3.0,55.0,0.0,0.0
7058,04/03/2018,M,0.0,329.0,,1,0.0,,0.0,0.0
7059,06/03/2018,M,0.0,105.0,,D,1.0,15.0,0.0,0.0
7060,07/03/2018,F,0.0,42.0,690.0,D,1.0,24.0,0.0,0.0
7061,23/07/2018,F,0.0,132.0,,D,3.0,15.0,0.0,0.0
7062,25/07/2018,M,1.0,95.0,,0,1.0,43.0,0.0,0.0
7063,25/07/2018,M,0.0,58.0,,D,1.0,2.0,0.0,0.0
7064,26/07/2018,M,0.0,129.0,,0,6.0,45.0,0.0,0.0
7065,26/07/2018,F,0.0,64.0,,0,0.0,,0.0,0.0
7066,26/07/2018,F,0.0,131.0,,D,3.0,5.0,0.0,0.0
7067,27/07/2018,F,1.0,87.0,,D,3.0,3.0,1.0,0.0
7068,27/07/2018,M,0.0,62.0,,1,1.0,57.0,0.0,0.0
7069,28/07/2018,,1.0,126.0,,D,3.0,2.0,0.0,0.0
7070,28/07/2018,M,0.0,117.0,,1,0.0,,0.0,0.0
7071,30/07/2018,F,0.0,2.0,22.0,0,0.0,,0.0,0.0
7072,31/07/2018,M,1.0,117.0,,D,3.0,27.0,0.0,0.0
7073,03/11/2018,M,0.0,49.0,,U,0.0,,0.0,0.0
7074,05/11/2018,F,0.0,76.0,34.0,D,3.0,20.0,0.0,0.0
7075,03/12/2018,M,6.0,249.0,,D,4.0,10.0,0.0,0.0
7076,04/12/2018,F,0.0,114.0,,1,0.0,,0.0,0.0
7077,04/12/2018,M,1.0,215.0,,0,2.0,27.0,0.0,0.0
7078,04/12/2018,M,0.0,157.0,,0,1.0,48.0,0.0,0.0
7079,04/12/2018,F,0.0,159.0,,3,0.0,,0.0,0.0
7080,04/12/2018,M,4.0,176.0,,D,6.0,31.0,0.0,0.0
7081,06/11/2018,M,0.0,72.0,,2,0.0,,0.0,0.0
7082,12/01/2019,F,0.0,51.0,,1,0.0,,0.0,0.0
7083,14/01/2019,M,0.0,90.0,,1,1.0,29.0,0.0,0.0
7084,14/01/2019,M,0.0,15.0,,0,0.0,,0.0,0.0
7085,15/01/2019,M,1.0,96.0,,D,1.0,5.0,0.0,0.0
7086,15/01/2019,F,0.0,266.0,,0,9.0,34.0,0.0,0.0
7087,15/01/2019,F,0.0,245.0,,D,1.0,2.0,1.0,0.0
7088,16/01/2019,M,2.0,157.0,,D,7.0,9.0,2.0,0.0
7089,16/01/2019,M,1.0,89.0,,D,5.0,10.0,0.0,0.0
7090,28/03/2019,M,1.0,139.0,,D,3.0,20.0,0.0,0.0
7091,29/03/2019,M,0.0,121.0,289.0,D,2.0,16.0,0.0,0.0
7092,11/03/2019,F,0.0,133.0,,D,2.0,15.0,3.0,0.0
7093,26/07/2019,M,1.0,203.0,,2,0.0,,0.0,0.0
7094,11/05/2017,M,0.0,53.0,,D,2.0,1.0,0.0,0.0
7095,20/06/2017,F,0.0,39.0,,U,0.0,,0.0,0.0
7096,21/06/2017,F,0.0,83.0,199.0,U,0.0,,3.0,0.0
7097,07/07/2017,F,0.0,34.0,,0,0.0,,0.0,0.0
7098,14/07/2017,F,0.0,262.0,,4,1.0,67.0,0.0,0.0
7099,17/07/2017,M,2.0,54.0,,U,0.0,,0.0,0.0
7100,21/07/2017,F,0.0,83.0,,D,3.0,2.0,0.0,0.0
7101,20/02/2018,F,0.0,31.0,180.0,U,0.0,,0.0,0.0
7102,01/03/2018,F,1.0,41.0,,U,0.0,,0.0,0.0
7103,03/03/2018,M,0.0,67.0,,1,0.0,,0.0,0.0
7104,04/03/2018,M,3.0,158.0,,2,0.0,,0.0,0.0
7105,07/03/2018,M,0.0,122.0,,1,2.0,43.0,0.0,0.0
7106,23/07/2018,F,0.0,138.0,,1,2.0,44.0,0.0,0.0
7107,25/07/2018,F,0.0,140.0,,D,1.0,21.0,0.0,0.0
7108,01/08/2018,M,1.0,78.0,262.0,U,5.0,65.0,0.0,0.0
7109,04/12/2018,M,0.0,122.0,,U,1.0,67.0,0.0,0.0
7110,05/12/2018,M,1.0,279.0,,3,0.0,,0.0,0.0
7111,05/11/2018,M,0.0,187.0,,U,0.0,,0.0,0.0
7112,06/11/2018,F,0.0,32.0,,U,7.0,62.0,0.0,0.0
7113,13/01/2019,F,0.0,159.0,,3,3.0,33.0,0.0,0.0
7114,14/01/2019,M,0.0,27.0,270.0,U,0.0,,0.0,0.0
7115,15/01/2019,M,0.0,134.0,,1,0.0,,0.0,0.0
7116,15/01/2019,M,0.0,140.0,,U,0.0,,0.0,0.0
7117,27/03/2019,M,0.0,39.0,,D,1.0,9.0,0.0,0.0
7118,25/07/2019,M,0.0,50.0,,U,0.0,,0.0,0.0
7119,08/05/2017,F,0.0,58.0,,2,3.0,53.0,0.0,0.0
7120,09/07/2017,F,0.0,70.0,,D,9.0,16.0,0.0,0.0
7121,10/07/2017,F,0.0,85.0,,0,1.0,30.0,0.0,0.0
7122,13/07/2017,M,0.0,86.0,,U,0.0,,2.0,0.0
7123,13/07/2017,F,0.0,114.0,,D,5.0,9.0,1.0,0.0
7124,15/07/2017,M,1.0,74.0,,D,4.0,4.0,0.0,0.0
7125,18/07/2017,F,0.0,12.0,,1,0.0,,0.0,0.0
7126,22/07/2017,M,0.0,30.0,,U,0.0,,0.0,0.0
7127,23/07/2017,F,1.0,180.0,,U,5.0,53.0,0.0,0.0
7128,20/02/2018,M,2.0,109.0,,D,6.0,30.0,0.0,0.0
7129,21/02/2018,F,0.0,203.0,,0,0.0,,0.0,0.0
7130,25/02/2018,F,0.0,124.0,,U,1.0,54.0,0.0,0.0
7131,02/03/2018,F,0.0,41.0,,0,0.0,,0.0,0.0
7132,05/03/2018,F,0.0,97.0,19.0,1,0.0,,0.0,0.0
7133,05/03/2018,M,0.0,73.0,,0,3.0,26.0,0.0,0.0
7134,08/03/2018,M,1.0,76.0,,U,6.0,36.0,0.0,0.0
7135,25/07/2018,M,0.0,273.0,,D,9.0,4.0,0.0,0.0
7136,25/07/2018,M,0.0,21.0,,U,0.0,,0.0,0.0
7137,27/07/2018,M,0.0,246.0,,U,2.0,32.0,0.0,0.0
7138,27/07/2018,F,2.0,109.0,,U,1.0,51.0,0.0,0.0
7139,28/07/2018,M,0.0,,,,0.0,,0.0,0.0
7140,28/07/2018,M,0.0,67.0,,D,5.0,17.0,0.0,0.0
7141,30/07/2018,M,2.0,165.0,,U,2.0,43.0,0.0,0.0
7142,31/07/2018,F,1.0,72.0,189.0,D,5.0,46.0,0.0,0.0
7143,31/07/2018,M,2.0,207.0,,0,2.0,66.0,0.0,0.0
7144,31/07/2018,M,0.0,178.0,,1,0.0,,0.0,0.0
7145,31/07/2018,M,4.0,52.0,,D,11.0,12.0,1.0,0.0
7146,01/08/2018,M,0.0,132.0,,D,3.0,21.0,4.0,0.0
7147,03/11/2018,M,2.0,203.0,,D,3.0,17.0,0.0,0.0
7148,05/11/2018,M,1.0,153.0,,U,4.0,42.0,0.0,0.0
7149,05/11/2018,F,1.0,18.0,,0,5.0,58.0,0.0,0.0
7150,05/11/2018,F,0.0,178.0,,U,0.0,,0.0,0.0
7151,05/11/2018,F,0.0,208.0,,D,0.0,,0.0,0.0
7152,06/11/2018,M,0.0,129.0,386.0,2,0.0,,2.0,0.0
7153,12/01/2019,F,0.0,150.0,,1,1.0,32.0,0.0,0.0
7154,12/01/2019,F,2.0,174.0,,0,3.0,33.0,0.0,0.0
7155,13/01/2019,M,0.0,42.0,,0,0.0,,0.0,0.0
7156,13/01/2019,M,2.0,77.0,,D,8.0,14.0,2.0,0.0
7157,14/01/2019,F,1.0,63.0,,U,2.0,64.0,0.0,0.0
7158,15/01/2019,F,0.0,159.0,,2,1.0,40.0,0.0,0.0
7159,15/01/2019,F,0.0,216.0,,D,8.0,11.0,0.0,0.0
7160,15/01/2019,F,0.0,150.0,,1,0.0,,0.0,0.0
7161,29/03/2019,M,0.0,165.0,,D,1.0,5.0,0.0,0.0
7162,09/03/2019,M,0.0,171.0,,U,0.0,,0.0,0.0
7163,09/03/2019,F,0.0,174.0,,U,0.0,,0.0,0.0
7164,10/03/2019,M,0.0,227.0,,2,1.0,66.0,0.0,0.0
7165,10/03/2019,M,1.0,111.0,,3,7.0,42.0,0.0,0.0
7166,06/05/2017,F,0.0,49.0,,U,0.0,,0.0,0.0
7167,12/05/2017,F,0.0,102.0,,U,1.0,66.0,0.0,0.0
7168,27/05/2017,M,0.0,163.0,,D,7.0,18.0,0.0,0.0
7169,14/06/2017,F,0.0,214.0,,D,1.0,17.0,0.0,0.0
7170,06/07/2017,F,0.0,99.0,,D,2.0,45.0,0.0,0.0
7171,17/07/2017,F,0.0,162.0,,U,1.0,70.0,0.0,0.0
7172,24/02/2018,M,0.0,44.0,816.0,0,0.0,,0.0,0.0
7173,27/02/2018,M,0.0,121.0,,3,0.0,,0.0,0.0
7174,27/02/2018,M,0.0,141.0,0.0,4,0.0,,0.0,0.0
7175,03/03/2018,M,1.0,102.0,,D,2.0,32.0,0.0,0.0
7176,04/03/2018,M,1.0,,,0,3.0,39.0,0.0,0.0
7177,24/07/2018,M,0.0,171.0,,0,0.0,,0.0,0.0
7178,24/07/2018,M,0.0,56.0,,1,0.0,,0.0,0.0
7179,28/07/2018,F,0.0,188.0,,3,0.0,,0.0,0.0
7180,03/11/2018,M,0.0,181.0,,0,1.0,34.0,0.0,0.0
7181,03/11/2018,M,0.0,61.0,,1,0.0,,0.0,0.0
7182,04/11/2018,F,1.0,179.0,,0,2.0,56.0,0.0,0.0
7183,05/12/2018,F,0.0,97.0,,U,2.0,54.0,0.0,0.0
7184,05/11/2018,M,0.0,130.0,,U,0.0,,0.0,0.0
7185,12/01/2019,M,0.0,188.0,,3,0.0,,0.0,0.0
7186,13/01/2019,F,0.0,189.0,,U,1.0,70.0,0.0,0.0
7187,13/01/2019,F,0.0,81.0,,3,1.0,68.0,0.0,0.0
7188,14/01/2019,M,0.0,124.0,,D,2.0,18.0,0.0,0.0
7189,14/01/2019,F,0.0,48.0,575.0,U,0.0,,0.0,0.0
7190,08/03/2019,M,0.0,96.0,,D,9.0,32.0,0.0,0.0
7191,09/03/2019,M,0.0,186.0,,D,1.0,0.0,0.0,0.0
7192,11/03/2019,M,0.0,110.0,,0,6.0,64.0,0.0,0.0
7193,11/03/2019,F,1.0,50.0,,D,10.0,7.0,0.0,0.0
7194,28/06/2017,F,0.0,41.0,,0,1.0,37.0,0.0,0.0
7195,03/07/2017,M,2.0,194.0,,0,0.0,,0.0,0.0
7196,05/07/2017,F,1.0,168.0,,1,1.0,55.0,0.0,0.0
7197,06/07/2017,F,2.0,186.0,,D,19.0,8.0,0.0,0.0
7198,07/07/2017,M,0.0,113.0,,U,0.0,,0.0,0.0
7199,11/07/2017,F,0.0,16.0,,1,0.0,,0.0,0.0
7200,11/07/2017,M,1.0,136.0,22.0,D,5.0,6.0,0.0,0.0
7201,12/07/2017,F,0.0,38.0,,U,0.0,,0.0,0.0
7202,12/07/2017,F,0.0,57.0,,0,0.0,,0.0,0.0
7203,14/07/2017,M,0.0,148.0,,D,5.0,1.0,4.0,0.0
7204,17/07/2017,F,0.0,89.0,,0,0.0,,0.0,0.0
7205,18/07/2017,M,0.0,173.0,,U,1.0,60.0,0.0,0.0
7206,19/07/2017,F,0.0,58.0,,D,0.0,,0.0,0.0
7207,20/07/2017,F,0.0,121.0,,U,1.0,26.0,0.0,0.0
7208,24/07/2017,M,3.0,83.0,,0,5.0,62.0,0.0,0.0
7209,24/02/2018,F,2.0,248.0,19.0,1,3.0,32.0,0.0,0.0
7210,26/02/2018,F,2.0,50.0,,D,3.0,19.0,0.0,0.0
7211,26/02/2018,M,2.0,159.0,,U,6.0,38.0,0.0,0.0
7212,27/02/2018,M,1.0,138.0,,0,1.0,65.0,0.0,0.0
7213,03/03/2018,M,4.0,111.0,,0,6.0,29.0,0.0,0.0
7214,23/07/2018,F,1.0,103.0,,D,3.0,6.0,0.0,0.0
7215,23/07/2018,M,0.0,73.0,,U,0.0,,0.0,0.0
7216,24/07/2018,F,0.0,69.0,,0,4.0,27.0,0.0,0.0
7217,25/07/2018,F,1.0,97.0,,D,6.0,3.0,0.0,0.0
7218,26/07/2018,M,0.0,142.0,,D,11.0,1.0,0.0,0.0
7219,26/07/2018,M,0.0,227.0,,D,4.0,1.0,0.0,0.0
7220,27/07/2018,F,0.0,295.0,,U,1.0,64.0,0.0,0.0
7221,28/07/2018,M,0.0,101.0,,1,3.0,55.0,0.0,0.0
7222,29/07/2018,M,2.0,121.0,227.0,U,5.0,36.0,0.0,0.0
7223,30/07/2018,F,0.0,48.0,,D,5.0,10.0,0.0,0.0
7224,31/07/2018,M,1.0,127.0,,D,5.0,13.0,4.0,0.0
7225,31/07/2018,M,1.0,118.0,,D,2.0,0.0,1.0,0.0
7226,05/11/2018,M,0.0,79.0,,0,0.0,,0.0,0.0
7227,05/11/2018,F,0.0,67.0,,D,2.0,21.0,0.0,0.0
7228,03/12/2018,M,0.0,71.0,377.0,2,1.0,68.0,1.0,0.0
7229,06/11/2018,M,1.0,108.0,,0,2.0,27.0,0.0,0.0
7230,12/01/2019,F,0.0,125.0,,D,3.0,11.0,0.0,0.0
7231,14/01/2019,F,1.0,143.0,,D,4.0,23.0,0.0,0.0
7232,14/01/2019,M,0.0,71.0,324.0,D,1.0,39.0,0.0,0.0
7233,15/01/2019,M,1.0,137.0,,D,12.0,1.0,0.0,0.0
7234,15/01/2019,F,0.0,80.0,,D,3.0,24.0,0.0,0.0
7235,15/01/2019,F,0.0,32.0,,1,0.0,,0.0,0.0
7236,15/01/2019,M,2.0,61.0,,D,6.0,8.0,1.0,0.0
7237,15/01/2019,F,2.0,86.0,,D,4.0,17.0,0.0,0.0
7238,15/01/2019,M,0.0,256.0,,D,0.0,,0.0,0.0
7239,15/01/2019,M,0.0,67.0,,U,2.0,52.0,0.0,0.0
7240,27/03/2019,F,0.0,119.0,,D,1.0,5.0,0.0,0.0
7241,28/03/2019,M,0.0,141.0,,1,0.0,,0.0,0.0
7242,09/03/2019,F,0.0,114.0,,0,2.0,55.0,0.0,0.0
7243,10/03/2019,M,0.0,202.0,283.0,U,1.0,33.0,0.0,0.0
7244,11/03/2019,M,2.0,141.0,,U,0.0,,0.0,0.0
7245,29/04/2017,M,0.0,43.0,,U,0.0,,0.0,0.0
7246,17/05/2017,F,1.0,30.0,,D,1.0,15.0,0.0,0.0
7247,25/05/2017,F,1.0,194.0,416.0,D,4.0,20.0,0.0,0.0
7248,25/05/2017,F,0.0,164.0,,U,0.0,,0.0,0.0
7249,30/05/2017,M,0.0,36.0,,U,0.0,,0.0,0.0
7250,02/06/2017,M,0.0,103.0,,U,0.0,,0.0,0.0
7251,14/06/2017,M,0.0,118.0,,U,3.0,40.0,0.0,0.0
7252,14/06/2017,M,0.0,192.0,,1,4.0,36.0,1.0,0.0
7253,25/06/2017,F,0.0,142.0,0.0,U,0.0,,0.0,0.0
7254,30/06/2017,F,0.0,188.0,,2,0.0,,0.0,0.0
7255,04/07/2017,M,0.0,111.0,,0,0.0,,0.0,0.0
7256,06/07/2017,F,0.0,164.0,,U,3.0,35.0,0.0,0.0
7257,13/07/2017,M,0.0,236.0,,D,0.0,,0.0,0.0
7258,13/07/2017,F,0.0,27.0,,D,2.0,8.0,2.0,0.0
7259,24/07/2017,M,1.0,184.0,,U,3.0,41.0,0.0,0.0
7260,20/02/2018,M,0.0,334.0,,0,0.0,,0.0,0.0
7261,20/02/2018,M,0.0,48.0,,D,6.0,47.0,0.0,0.0
7262,21/02/2018,M,1.0,93.0,,D,2.0,34.0,0.0,0.0
7263,01/03/2018,F,0.0,68.0,0.0,1,0.0,,0.0,0.0
7264,01/03/2018,M,1.0,84.0,,2,9.0,51.0,0.0,0.0
7265,05/03/2018,M,0.0,113.0,,4,3.0,25.0,0.0,0.0
7266,06/03/2018,M,0.0,169.0,,1,2.0,41.0,0.0,0.0
7267,01/08/2018,M,1.0,92.0,,D,1.0,45.0,0.0,0.0
7268,01/08/2018,F,0.0,41.0,184.0,D,3.0,16.0,0.0,0.0
7269,04/12/2018,F,0.0,135.0,,D,6.0,23.0,0.0,0.0
7270,05/11/2018,F,0.0,306.0,,4,2.0,60.0,0.0,0.0
7271,05/11/2018,F,0.0,131.0,,U,1.0,49.0,0.0,0.0
7272,07/11/2018,M,1.0,12.0,,3,0.0,,0.0,0.0
7273,13/01/2019,F,0.0,90.0,,D,1.0,17.0,0.0,0.0
7274,15/01/2019,F,0.0,25.0,,D,4.0,6.0,0.0,0.0
7275,15/01/2019,M,0.0,54.0,,U,0.0,,0.0,0.0
7276,29/03/2019,F,2.0,120.0,,D,8.0,19.0,1.0,0.0
7277,11/03/2019,M,0.0,175.0,,D,3.0,56.0,0.0,0.0
7278,14/06/2017,M,4.0,136.0,,3,10.0,42.0,0.0,0.0
7279,25/06/2017,M,0.0,122.0,,U,1.0,61.0,0.0,0.0
7280,06/07/2017,M,0.0,146.0,,0,0.0,,0.0,0.0
7281,07/07/2017,M,0.0,27.0,,U,0.0,,1.0,0.0
7282,08/07/2017,F,1.0,82.0,,D,8.0,12.0,0.0,0.0
7283,09/07/2017,F,0.0,90.0,,0,0.0,,0.0,0.0
7284,11/07/2017,F,0.0,139.0,394.0,1,1.0,31.0,0.0,0.0
7285,11/07/2017,F,0.0,51.0,189.0,0,0.0,,0.0,0.0
7286,13/07/2017,F,1.0,66.0,,2,0.0,,0.0,0.0
7287,17/07/2017,M,0.0,131.0,,D,2.0,42.0,0.0,0.0
7288,20/07/2017,F,0.0,422.0,,U,4.0,66.0,0.0,0.0
7289,22/02/2018,F,1.0,236.0,,D,8.0,11.0,0.0,0.0
7290,23/02/2018,M,0.0,8.0,,0,0.0,,0.0,0.0
7291,27/02/2018,F,0.0,10.0,,U,0.0,,0.0,0.0
7292,02/03/2018,F,0.0,17.0,,1,0.0,,8.0,0.0
7293,05/03/2018,F,1.0,72.0,,0,4.0,33.0,0.0,0.0
7294,24/07/2018,F,0.0,20.0,197.0,3,0.0,,1.0,0.0
7295,24/07/2018,M,0.0,47.0,,D,5.0,9.0,0.0,0.0
7296,24/07/2018,M,0.0,301.0,,U,0.0,,0.0,0.0
7297,25/07/2018,F,0.0,73.0,,3,9.0,33.0,1.0,0.0
7298,26/07/2018,M,0.0,153.0,,D,11.0,6.0,0.0,0.0
7299,26/07/2018,F,1.0,97.0,,D,3.0,5.0,0.0,0.0
7300,27/07/2018,F,0.0,134.0,,U,0.0,,0.0,0.0
7301,27/07/2018,F,3.0,164.0,,2,5.0,59.0,0.0,0.0
7302,28/07/2018,M,0.0,144.0,,D,3.0,24.0,0.0,0.0
7303,29/07/2018,M,0.0,167.0,0.0,2,0.0,,0.0,0.0
7304,30/07/2018,F,1.0,194.0,,D,12.0,13.0,0.0,0.0
7305,30/07/2018,M,2.0,210.0,,D,6.0,19.0,1.0,0.0
7306,30/07/2018,F,0.0,97.0,,1,1.0,37.0,0.0,0.0
7307,31/07/2018,M,0.0,62.0,,1,1.0,57.0,0.0,0.0
7308,01/08/2018,M,0.0,51.0,,U,0.0,,0.0,0.0
7309,03/11/2018,F,2.0,199.0,,U,2.0,34.0,0.0,0.0
7310,04/12/2018,F,0.0,125.0,,0,2.0,25.0,0.0,0.0
7311,04/12/2018,F,0.0,28.0,,U,0.0,,0.0,0.0
7312,04/12/2018,M,0.0,219.0,,0,1.0,67.0,1.0,0.0
7313,04/12/2018,F,0.0,97.0,,1,0.0,,0.0,0.0
7314,05/12/2018,F,0.0,75.0,,U,0.0,,0.0,0.0
7315,05/12/2018,M,0.0,60.0,,0,0.0,,0.0,0.0
7316,05/12/2018,M,0.0,178.0,,2,1.0,52.0,0.0,0.0
7317,05/12/2018,F,0.0,121.0,,D,7.0,26.0,0.0,0.0
7318,05/11/2018,F,0.0,190.0,,U,3.0,33.0,0.0,0.0
7319,06/11/2018,M,0.0,114.0,,2,0.0,,0.0,0.0
7320,06/11/2018,M,0.0,22.0,14.0,U,0.0,,0.0,0.0
7321,07/11/2018,F,0.0,120.0,,1,0.0,,0.0,0.0
7322,07/11/2018,M,2.0,122.0,,D,10.0,24.0,1.0,0.0
7323,12/01/2019,F,0.0,126.0,,U,2.0,48.0,0.0,0.0
7324,12/01/2019,M,0.0,94.0,,0,0.0,,0.0,0.0
7325,13/01/2019,F,1.0,107.0,,D,6.0,6.0,0.0,0.0
7326,13/01/2019,M,1.0,138.0,,D,6.0,3.0,0.0,0.0
7327,14/01/2019,M,0.0,313.0,,3,1.0,63.0,0.0,0.0
7328,14/01/2019,M,0.0,139.0,,1,1.0,70.0,0.0,0.0
7329,15/01/2019,F,0.0,406.0,,3,5.0,44.0,0.0,0.0
7330,28/03/2019,F,0.0,209.0,,U,0.0,,0.0,0.0
7331,28/03/2019,M,0.0,116.0,,4,1.0,67.0,0.0,0.0
7332,28/03/2019,F,0.0,131.0,,D,7.0,8.0,0.0,0.0
7333,09/03/2019,M,0.0,245.0,,D,2.0,1.0,0.0,0.0
7334,25/05/2017,F,0.0,226.0,,D,2.0,11.0,0.0,0.0
7335,19/06/2017,F,0.0,345.0,,2,1.0,51.0,0.0,0.0
7336,28/06/2017,F,0.0,105.0,,D,1.0,23.0,0.0,0.0
7337,28/06/2017,M,0.0,107.0,,D,7.0,15.0,0.0,0.0
7338,10/07/2017,M,0.0,65.0,,U,0.0,,1.0,0.0
7339,17/07/2017,F,0.0,84.0,,D,4.0,2.0,0.0,0.0
7340,22/07/2017,F,0.0,266.0,,D,2.0,12.0,0.0,0.0
7341,25/07/2017,M,0.0,199.0,,4,4.0,42.0,0.0,0.0
7342,23/02/2018,M,0.0,150.0,,D,1.0,18.0,0.0,0.0
7343,28/02/2018,F,0.0,159.0,,D,0.0,,0.0,0.0
7344,28/02/2018,F,1.0,150.0,,U,0.0,,0.0,0.0
7345,03/03/2018,M,1.0,184.0,,D,3.0,12.0,0.0,0.0
7346,24/07/2018,M,0.0,103.0,,U,0.0,,0.0,0.0
7347,27/07/2018,F,0.0,269.0,,0,1.0,62.0,0.0,0.0
7348,28/07/2018,F,0.0,82.0,,0,1.0,40.0,0.0,0.0
7349,30/07/2018,M,1.0,143.0,600.0,0,2.0,51.0,0.0,0.0
7350,03/11/2018,F,1.0,44.0,,U,2.0,36.0,0.0,0.0
7351,04/12/2018,M,0.0,174.0,503.0,D,1.0,53.0,0.0,0.0
7352,14/01/2019,M,0.0,159.0,,0,5.0,29.0,0.0,0.0
7353,14/01/2019,F,1.0,185.0,,D,3.0,6.0,0.0,0.0
7354,28/03/2019,M,0.0,65.0,,2,1.0,52.0,0.0,0.0
7355,29/03/2019,M,1.0,29.0,,D,1.0,4.0,0.0,0.0
7356,29/03/2019,M,0.0,36.0,,0,0.0,,0.0,0.0
7357,29/03/2019,F,0.0,180.0,,D,2.0,42.0,0.0,0.0
7358,08/03/2019,M,1.0,167.0,,D,1.0,8.0,0.0,0.0
7359,08/03/2019,M,2.0,274.0,,2,1.0,52.0,0.0,0.0
7360,10/03/2019,M,0.0,165.0,,0,2.0,39.0,0.0,0.0
7361,11/03/2019,M,0.0,131.0,198.0,D,6.0,1.0,0.0,0.0
7362,24/07/2019,M,0.0,78.0,281.0,D,6.0,10.0,1.0,0.0
7363,06/05/2017,F,0.0,66.0,,D,2.0,1.0,1.0,0.0
7364,08/07/2017,M,0.0,36.0,343.0,D,1.0,28.0,1.0,0.0
7365,10/07/2017,F,1.0,358.0,,D,2.0,19.0,0.0,0.0
7366,20/07/2017,F,0.0,122.0,,1,2.0,34.0,0.0,0.0
7367,21/07/2017,M,0.0,95.0,,1,2.0,40.0,0.0,0.0
7368,22/07/2017,M,0.0,125.0,,U,3.0,43.0,0.0,0.0
7369,20/02/2018,F,1.0,90.0,,D,8.0,15.0,0.0,0.0
7370,20/02/2018,F,0.0,64.0,,U,1.0,46.0,0.0,0.0
7371,21/02/2018,F,0.0,338.0,,0,0.0,,0.0,0.0
7372,21/02/2018,M,3.0,85.0,,D,6.0,5.0,1.0,0.0
7373,23/02/2018,F,0.0,,,,0.0,,0.0,0.0
7374,24/02/2018,M,1.0,142.0,,D,7.0,15.0,0.0,0.0
7375,25/02/2018,M,0.0,122.0,,1,1.0,51.0,0.0,0.0
